transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,transaction_type,counterparty_type,is_cross_border,is_cash,device_id,is_flagged,alert_type
TX7F114439-EF5,2fb70dab-2f38-4b43-a137-f8e467b13040,2025-02-07T06:20:38,12.5,GBP,Isle of Man,Isle of Man,Mobile,Transfer,Business,False,False,2fb70dab-dev-1,False,
TXBACF1EFE-D99,0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,2025-02-07T06:27:49,31.17,EUR,Nepal,British Virgin Islands,Online,Payment,Individual,True,False,0e165b12-dev-1,False,
TXC6E60FE0-B29,6ecca931-ef70-4d01-8da0-3d880c6f3051,2025-02-07T06:30:12,13.0,GBP,Luxembourg,Luxembourg,Mobile,Payment,Individual,False,False,6ecca931-dev-1,False,
TX74102744-C55,b15e54f6-d4d3-4795-ae4b-ebc429890880,2025-02-07T06:31:13,30.26,USD,Montenegro,Nepal,Mobile,Transfer,Individual,True,False,b15e54f6-dev-1,True,High-Risk Corridor
TX06CBE89D-D0D,546252e7-f43b-4052-8459-bd6ec0f63229,2025-02-07T06:44:13,100.11,EUR,Cyprus,Qatar,API,Transfer,Business,True,False,546252e7-dev-1,False,
TX094668E0-4DA,03599c6d-1224-4bd2-b7c4-b3ee9b1fc6d1,2025-02-07T06:50:02,23.87,USD,Switzerland,Switzerland,Online,Payment,Individual,False,False,03599c6d-dev-1,False,
TXDF8B1C45-3C2,7bfdcc12-89e0-4ab3-b250-ee18260a5962,2025-02-07T06:50:21,33.3,EUR,Kazakhstan,Cameroon,Branch,Payment,Individual,True,False,7bfdcc12-dev-2,True,High-Risk Corridor
TX1E65EE3D-AFA,d7665cda-fe04-4059-b985-fb6217dc8eff,2025-02-07T06:50:24,5.48,EUR,China,China,Online,Withdrawal,Individual,False,False,d7665cda-dev-2,False,
TX0BC88827-3CE,7249f62c-0898-4462-980c-b95c19d45deb,2025-02-07T06:56:12,6.06,USD,New Zealand,New Zealand,Mobile,Payment,Individual,False,False,7249f62c-dev-1,False,
TXC528A930-D5A,4187222b-257d-4e52-9a51-65ca3c7c1d85,2025-02-07T07:00:22,4.58,EUR,Laos,Denmark,Online,Deposit,Individual,True,True,4187222b-dev-1,False,
TX917B475A-20F,953b0f1f-ea3e-472a-8f22-1604d46b7756,2025-02-07T07:01:37,24.15,EUR,Jordan,Georgia,Mobile,Transfer,Exchange,True,False,953b0f1f-dev-1,False,
TXDF9509EF-9B9,7e0f60b2-2a06-4609-a599-bd3c0bb81d38,2025-02-07T07:01:59,14.09,EUR,Kenya,Samoa,Online,Payment,Business,True,False,7e0f60b2-dev-2,True,Layering
TX1DFE228F-8DD,14dd5061-5557-46f8-a67e-ddcedf8f4197,2025-02-07T07:07:02,18.43,EUR,Uruguay,Uruguay,Mobile,Payment,Business,False,False,14dd5061-dev-2,False,
TX8DB94A42-66E,a181c85e-ca0a-46ac-8d67-d38e990f0c5b,2025-02-07T07:08:46,51.53,EUR,Serbia,Serbia,Online,Transfer,Individual,False,False,a181c85e-dev-1,False,
TX57072047-F7E,b26a51a5-76b4-4672-9f13-e10bff7a884d,2025-02-07T07:12:10,18.4,USD,Kosovo,Kosovo,ATM,Payment,Individual,False,False,b26a51a5-dev-1,False,
TX8D4FEE5A-0B8,d453f867-b97e-4224-891f-691217abb863,2025-02-07T07:12:48,42.97,USD,Switzerland,Switzerland,Online,Transfer,Business,False,False,d453f867-dev-1,False,
TX77476D52-94D,63f2ae24-fc3d-4348-808d-4127610461e3,2025-02-07T07:13:11,39.57,GBP,United Kingdom,Sint Maarten,API,Transfer,Individual,True,False,63f2ae24-dev-4,False,
TX44878CC7-9B0,c4d598f7-e14f-4093-8b6a-d0c7a2356dd4,2025-02-07T07:20:14,19.06,EUR,Uruguay,Uruguay,Online,Transfer,Exchange,False,False,c4d598f7-dev-1,False,
TXB8BFFAF3-0AD,30a900ad-939b-462d-a645-f129629c2ae3,2025-02-07T07:25:24,20.6,USD,French Polynesia,French Polynesia,Online,Deposit,Exchange,False,False,30a900ad-dev-1,False,
TXCFD14CDD-7EE,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,2025-02-07T07:33:28,13.54,GBP,Poland,Poland,Mobile,Transfer,Exchange,False,False,7eccdaf4-dev-1,False,
TX0102CC84-358,aab612c9-415d-474a-b5a6-69814104a8b5,2025-02-07T07:34:12,11.86,EUR,Kenya,Kenya,Online,Payment,Business,False,False,aab612c9-dev-1,False,
TX77D72E3B-5D8,0ab54bde-20a0-4502-ae06-809725e97977,2025-02-07T07:35:17,18.78,EUR,Tonga,Japan,Online,Transfer,Individual,True,False,0ab54bde-dev-1,False,
TXC14139A3-0F8,34879e41-1a9c-472a-8eb9-047dba2ac3d9,2025-02-07T07:41:39,62.38,EUR,South Korea,Australia,Mobile,Withdrawal,Exchange,True,False,34879e41-dev-3,False,
TX1E52F96A-2F2,b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,2025-02-07T07:45:45,11.55,EUR,New Zealand,Slovenia,Online,Transfer,Business,True,False,b69f5eab-dev-1,False,
TX3F171B4A-B02,0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,2025-02-07T07:45:56,5.39,EUR,Liechtenstein,Liechtenstein,API,Transfer,Business,False,False,0f9ca17b-dev-1,False,
TX9B15B3DA-F89,142e3df0-3c28-45dc-912d-aea8673d2920,2025-02-07T07:47:26,8.46,USD,Guam,Lebanon,Branch,Transfer,Individual,True,False,142e3df0-dev-1,False,
TXF738B55F-DCF,9780c215-2b2b-48e9-a417-c09380a8a23d,2025-02-07T07:54:58,6.61,EUR,Malawi,Japan,Branch,Transfer,Individual,True,False,9780c215-dev-1,False,
TXDAA0AC76-5E9,9f6facc1-451d-48fe-8532-fc74a9987bdf,2025-02-07T07:55:34,13.48,GBP,North Macedonia,China,Online,Payment,Individual,True,False,9f6facc1-dev-1,True,High-Risk Corridor
TX7E966AA6-56F,65c17795-b155-46bc-9f8d-ed9756abf2f1,2025-02-07T07:56:19,7.18,USD,Aruba,Senegal,Mobile,Deposit,Individual,True,False,65c17795-dev-1,False,
TX9867C520-BD3,5683ede0-17d5-4563-ba60-ede1e5eb772d,2025-02-07T07:56:52,11.64,EUR,Palau,Palau,Mobile,Transfer,Individual,False,False,5683ede0-dev-2,False,
TX5FB3B369-C9F,77617d80-549f-434c-8171-f5a74148bd11,2025-02-07T08:02:17,3.88,EUR,Jamaica,Jamaica,Online,Transfer,Individual,False,False,77617d80-dev-1,False,
TXB69F84DA-893,a005f5e1-a97a-4846-92ea-ef184b6797a1,2025-02-07T08:05:40,5.74,USD,Austria,Nepal,ATM,Deposit,Business,True,True,a005f5e1-dev-1,True,High-Risk Corridor
TX0F12F066-61C,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,2025-02-07T08:06:03,7.14,USD,Andorra,Andorra,Online,Payment,Exchange,False,False,5cec4eb5-dev-1,False,
TXEAA16112-D89,4773e66a-6db2-4020-8a67-01436090103c,2025-02-07T08:13:03,4.53,EUR,Brazil,Brazil,Branch,Transfer,Individual,False,False,4773e66a-dev-1,False,
TXA1BB21AE-94A,85319f0f-ba53-4122-b4b7-96204a73b0bf,2025-02-07T08:20:43,32.18,EUR,Zimbabwe,Zimbabwe,Mobile,Transfer,Individual,False,False,85319f0f-dev-3,False,
TXBDCD3A6C-14E,119c4ea3-e180-4081-9958-a499eeea163e,2025-02-07T08:21:59,7.07,EUR,Liechtenstein,Liechtenstein,Online,Transfer,Business,False,False,119c4ea3-dev-1,False,
TXDD7EE473-6EF,9d421bae-2134-415b-ad56-c7145a9621f5,2025-02-07T08:22:23,11.96,EUR,Bolivia,Tanzania,Mobile,Transfer,Business,True,False,9d421bae-dev-1,True,High-Risk Corridor
TXB8668630-93F,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,2025-02-07T08:26:24,7.96,EUR,French Polynesia,Uzbekistan,Mobile,Transfer,Individual,True,False,a2a9d4d8-dev-1,True,Layering
TX94A41636-D02,c30ff46e-8026-495f-b8cd-a88b436d76e2,2025-02-07T08:27:05,7.68,EUR,Poland,Austria,Mobile,Transfer,Individual,True,False,c30ff46e-dev-2,False,
TXEE5AC4EB-635,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,2025-02-07T08:27:42,42.22,USD,American Samoa,American Samoa,Mobile,Transfer,Individual,False,False,040a3aae-dev-2,False,
TX46430F98-0A8,06ad7920-aff7-4f5d-bb1d-12cf3b705092,2025-02-07T08:29:46,11.85,USD,Puerto Rico,South Korea,POS,Payment,Individual,True,False,06ad7920-dev-1,False,
TX5301AF6F-405,7a8104de-b205-47bb-bb16-f75776f186ab,2025-02-07T08:33:46,75.84,GBP,Gibraltar,Gibraltar,Online,Deposit,Business,False,True,7a8104de-dev-1,False,
TX2099D1C6-BB8,e00da49d-effa-4002-b040-413c4690fb15,2025-02-07T08:36:06,32.69,EUR,San Marino,Luxembourg,POS,Deposit,Individual,True,False,e00da49d-dev-1,False,
TXCCD6731C-2C8,61f6dfbe-114b-4c79-8200-79f51dc3c26e,2025-02-07T08:39:11,7.63,USD,Cambodia,New Zealand,Mobile,Transfer,Individual,True,False,61f6dfbe-dev-1,False,
TX1213F908-0A1,a6aa59e5-dc08-4f29-92d3-3488d0c30018,2025-02-07T08:44:51,33.13,EUR,Canada,Colombia,Online,Transfer,Individual,True,False,a6aa59e5-dev-1,False,
TX69E8A252-D63,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,2025-02-07T08:45:55,10.0,USD,Sweden,American Samoa,API,Payment,Individual,True,False,292bd156-dev-1,False,
TXC80414DB-AC0,4baf0f5e-a932-4094-93f2-8f11147f6570,2025-02-07T08:47:17,10.52,EUR,Namibia,Namibia,Online,Payment,Individual,False,False,4baf0f5e-dev-2,False,
TX31441096-2EB,042c65ad-9883-49b1-88d3-d2cefba3091f,2025-02-07T08:47:25,16.32,EUR,Belgium,Belgium,Mobile,Transfer,Individual,False,False,042c65ad-dev-1,False,
TX880770B2-E1A,b972393a-5bb0-4d76-a0b5-7717b072afc8,2025-02-07T08:52:30,24.78,EUR,Mongolia,Mongolia,Mobile,Transfer,Individual,False,False,b972393a-dev-2,False,
TX1676F0FA-2E2,6c21835d-d8e8-497c-a0a2-59014932936e,2025-02-07T09:03:01,5.34,GBP,Poland,Bolivia,POS,Bill Payment,Individual,True,False,6c21835d-dev-1,False,
TX3BB08B4E-AE7,34879e41-1a9c-472a-8eb9-047dba2ac3d9,2025-02-07T09:06:08,17.61,EUR,South Korea,South Korea,API,Transfer,Individual,False,False,34879e41-dev-3,False,
TX930C4DFB-87C,12767d13-f093-4776-9116-d014a5850828,2025-02-07T09:06:10,26.97,USD,Kyrgyzstan,Kyrgyzstan,Mobile,Payment,Business,False,False,12767d13-dev-1,False,
TX451B4B8B-922,892621df-4655-48b7-b8e1-9f568787ea21,2025-02-07T09:08:14,45.42,USD,Northern Mariana Islands,Northern Mariana Islands,Online,Transfer,Individual,False,False,892621df-dev-1,False,
TX19AA29FE-72B,66414954-c798-4445-86a3-cc71ff2f6883,2025-02-07T09:08:30,15.13,EUR,Finland,Finland,ATM,Payment,Business,False,False,66414954-dev-1,False,
TX8E641AC5-9D8,e4eb8000-ef40-4162-8f6c-e9bffe7ee362,2025-02-07T09:09:41,14.78,EUR,Cayman Islands,Cayman Islands,Online,Transfer,Individual,False,False,e4eb8000-dev-2,False,
TX7364D2AF-D49,0840405a-ffd2-4491-9ff3-89aa4c36a70c,2025-02-07T09:11:10,7.6,USD,Indonesia,Ukraine,Online,Transfer,Business,True,False,0840405a-dev-4,False,
TXF7C22B86-8F8,e42c0aea-23d7-463d-9391-d017dbd4a86d,2025-02-07T09:12:36,13.92,EUR,Denmark,Denmark,POS,Transfer,Individual,False,False,e42c0aea-dev-1,False,
TX070C3D3C-093,ec993c80-0b7d-4856-b0c2-360025545c1a,2025-02-07T09:18:10,13.39,EUR,Israel,Tanzania,Mobile,Transfer,Individual,True,False,ec993c80-dev-2,True,High-Risk Corridor
TXE6CD1E0F-EC5,2999b735-dd56-4c94-bc9a-d14cee0caeb5,2025-02-07T09:19:52,6.33,EUR,Slovenia,Slovenia,Online,Transfer,Business,False,False,2999b735-dev-1,False,
TX1B6575B7-898,4a32bb22-1b2b-42ec-80b9-ec30ed94898b,2025-02-07T09:36:20,26.96,EUR,Uruguay,Uruguay,ATM,Transfer,Individual,False,False,4a32bb22-dev-1,False,
TX302DA1C0-835,5d264b1b-6593-4659-972e-8c6882aa5c46,2025-02-07T09:44:42,6.5,USD,Solomon Islands,Solomon Islands,API,Deposit,Individual,False,False,5d264b1b-dev-2,False,
TX95DF7FA6-AF9,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2025-02-07T09:46:05,48.25,EUR,Hungary,Hungary,Online,Transfer,Individual,False,False,fba6abf7-dev-2,False,
TXABC194A2-B4B,7daec949-d700-4461-8cb6-b0ba925f8199,2025-02-07T09:46:12,23.44,USD,Portugal,Portugal,Online,Transfer,Business,False,False,7daec949-dev-1,False,
TX9727BE56-EB1,98874bfe-c136-4c65-ae2a-e3413f59e4f2,2025-02-07T09:47:22,7.81,EUR,Canada,Canada,Mobile,Transfer,Exchange,False,False,98874bfe-dev-1,False,
TXE8DAD6FA-A86,57021049-6a39-4aa6-9aba-c50dca3dd859,2025-02-07T10:11:39,33.19,EUR,Bosnia and Herzegovina,Bosnia and Herzegovina,Online,Payment,Business,False,False,57021049-dev-1,False,
TX5031F7A2-CE6,98a21f1c-914d-4fae-b100-13a7c6deb2f0,2025-02-07T10:11:45,31.5,GBP,Tanzania,Laos,Online,Transfer,Business,True,False,98a21f1c-dev-1,True,High-Risk Corridor
TX77F1A1CF-9CE,a005f5e1-a97a-4846-92ea-ef184b6797a1,2025-02-07T10:13:43,17.21,EUR,Austria,Austria,Online,Payment,Individual,False,False,a005f5e1-dev-1,False,
TX0E89CA3D-A16,e45b712e-b822-4688-90a4-44329cd6c852,2025-02-07T10:14:24,35.9,USD,Finland,Finland,API,Transfer,Individual,False,False,e45b712e-dev-1,False,
TXF5C5A5B5-241,46426c45-8d03-417a-b4d3-75c1a29319fa,2025-02-07T10:15:19,121.02,USD,Macau SAR,Macau SAR,Mobile,Payment,Exchange,False,False,46426c45-dev-1,False,
TX490385BD-9E9,46426c45-8d03-417a-b4d3-75c1a29319fa,2025-02-07T10:18:56,49.7,EUR,Macau SAR,Nepal,Online,Transfer,Individual,True,False,46426c45-dev-1,True,High-Risk Corridor
TX53A541CF-B15,bc36dc59-e134-4dfc-9777-7f10f2d2393f,2025-02-07T10:24:08,16.63,EUR,Cameroon,Cameroon,Online,Transfer,Individual,False,False,bc36dc59-dev-5,False,
TX2FF15163-F71,0131ff3b-6221-4670-ba36-e788f71fb9a6,2025-02-07T10:28:50,22.58,USD,Portugal,Portugal,Online,Transfer,Individual,False,False,0131ff3b-dev-1,False,
TX96FFD3D5-0CC,ea4f4a80-dc41-4176-9b59-f28ea9de5b26,2025-02-07T10:30:04,17.09,USD,Kuwait,Isle of Man,Online,Transfer,Business,True,False,ea4f4a80-dev-2,False,
TX8D944DFF-AC7,19ca9c1b-94bc-447a-a122-318935f3de4a,2025-02-07T10:33:55,36.26,EUR,Bermuda,Bermuda,Online,Transfer,Individual,False,False,19ca9c1b-dev-1,False,
TX17C2F04A-F00,fe2b34d8-2db0-428d-9e5e-be5459077299,2025-02-07T10:39:16,15.0,USD,Timor-Leste,Timor-Leste,Mobile,Payment,Individual,False,False,fe2b34d8-dev-1,False,
TXD217A04A-93B,a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,2025-02-07T10:39:43,3.77,GBP,Monaco,Guernsey,API,Transfer,Individual,True,False,a127dc6b-dev-3,False,
TX6E110F02-DA7,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-07T10:40:27,34.23,USD,South Korea,South Korea,ATM,Payment,Individual,False,False,0e51f30d-dev-1,False,
TXA61936C7-825,9c81fc46-5bcd-436c-8777-4fae613758c3,2025-02-07T10:41:27,55.68,EUR,Nigeria,Solomon Islands,ATM,Transfer,Business,True,False,9c81fc46-dev-1,True,High-Risk Corridor
TX86BB4C89-06F,7b6c7129-cd63-4ba8-b03c-664b3abf9c65,2025-02-07T10:49:17,77.21,EUR,Bolivia,Gibraltar,Online,Withdrawal,Individual,True,False,7b6c7129-dev-1,False,
TX01D55F45-017,fc9476b1-a18b-4d15-9527-34077cd2192f,2025-02-07T10:49:51,19.52,EUR,Marshall Islands,Marshall Islands,Online,Payment,Exchange,False,False,fc9476b1-dev-3,False,
TX36039DBE-FFA,f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,2025-02-07T10:51:17,13.11,USD,San Marino,Uruguay,Online,Deposit,Individual,True,True,f6a9e3e3-dev-2,False,
TX15CD33CA-8B7,0131ff3b-6221-4670-ba36-e788f71fb9a6,2025-02-07T10:54:52,13.37,EUR,Portugal,Portugal,Online,Transfer,Business,False,False,0131ff3b-dev-1,False,
TX14C2F4F6-D6F,5a104129-54ae-4d1b-8ce6-424dbef59fe6,2025-02-07T10:57:03,31.23,EUR,Brunei,Cambodia,Online,Transfer,Business,True,False,5a104129-dev-1,True,High-Risk Corridor
TX33A7A7C6-0BD,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,2025-02-07T10:57:10,7.53,USD,Sri Lanka,South Africa,Mobile,Transfer,Individual,True,False,9416e4dc-dev-4,False,
TXC7BECA3B-0C5,a34b6cf6-2053-4a42-b1af-db65b289f224,2025-02-07T10:57:39,5.26,EUR,Portugal,Portugal,Mobile,Transfer,Business,False,False,a34b6cf6-dev-2,False,
TX7A19F6DD-596,ff50bde4-3825-47b8-9cab-cc97663f1c97,2025-02-07T11:03:37,31.13,EUR,Algeria,Vietnam,Mobile,Transfer,Individual,True,False,ff50bde4-dev-1,True,High-Risk Corridor
TXBE228B5C-AE5,6d204496-66d0-4371-98e8-8ebb7a9e8eef,2025-02-07T11:06:04,8.26,USD,Bahamas,Bahamas,Mobile,Transfer,Individual,False,False,6d204496-dev-1,False,
TX77094213-1A7,21c71aa3-7414-43b5-8e3e-25f2cf0671c7,2025-02-07T11:08:28,10.73,EUR,Hong Kong SAR,Hong Kong SAR,Online,Transfer,Individual,False,False,21c71aa3-dev-1,False,
TXC75BF4AC-668,9f6facc1-451d-48fe-8532-fc74a9987bdf,2025-02-07T11:08:31,65.14,GBP,North Macedonia,North Macedonia,Branch,Deposit,Exchange,False,False,9f6facc1-dev-1,False,
TX2DC554D9-3A7,498bcf67-3f8d-4f96-836a-e2bbd5098e07,2025-02-07T11:11:52,6.68,EUR,Finland,Mauritius,Mobile,Bill Payment,Individual,True,False,498bcf67-dev-3,False,
TX7EA6046E-521,fb95d0fc-ad72-4d05-924c-de09ccea5031,2025-02-07T11:15:32,152.47,EUR,Greece,Greece,Online,Transfer,Individual,False,False,fb95d0fc-dev-1,False,
TX01328D1C-203,b15e54f6-d4d3-4795-ae4b-ebc429890880,2025-02-07T11:15:47,81.54,USD,Montenegro,Montenegro,Mobile,Transfer,Individual,False,False,b15e54f6-dev-1,False,
TXF9C685AB-448,4f612217-eef1-4694-90ca-e32d0aba590e,2025-02-07T11:18:53,20.59,EUR,Israel,Cameroon,Online,Transfer,Business,True,False,4f612217-dev-2,True,High-Risk Corridor
TX896D65C3-778,f758dce2-0556-4aea-a7b0-32831d7c0098,2025-02-07T11:22:13,18.38,USD,Laos,Laos,Branch,Transfer,Individual,False,False,f758dce2-dev-3,False,
TX5B790C55-48E,b0b862ef-6c9f-42b9-b647-8986a3917c99,2025-02-07T11:25:34,4.18,USD,Puerto Rico,Puerto Rico,Online,Withdrawal,Exchange,False,False,b0b862ef-dev-1,False,
TX6DDCCE1A-3E8,12767d13-f093-4776-9116-d014a5850828,2025-02-07T11:32:03,12.17,EUR,Kyrgyzstan,Gibraltar,Branch,Transfer,Individual,True,False,12767d13-dev-1,False,
TX231EA3B5-C0C,d6707a21-29dc-473e-9820-b3f25989dd6c,2025-02-07T11:32:45,20.66,GBP,Cook Islands,Malawi,Branch,Payment,Exchange,True,False,d6707a21-dev-2,False,
TXF973F4C0-40B,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,2025-02-07T11:34:51,6.4,GBP,Rwanda,Rwanda,Online,Withdrawal,Individual,False,False,2051acef-dev-1,False,
TX10E93A6E-3A3,18763576-1a5e-4196-a5a4-c79b2abaa4f9,2025-02-07T11:35:54,9.96,EUR,Bahamas,Paraguay,Online,Transfer,Individual,True,False,18763576-dev-3,False,
TXB837C1C5-B14,7e7d9a19-ab45-4578-92fb-acf6d5d1c669,2025-02-07T11:43:21,76.29,EUR,Nepal,Nepal,Online,Transfer,Individual,False,False,7e7d9a19-dev-1,False,
TXBE7F1BC2-C33,ff50bde4-3825-47b8-9cab-cc97663f1c97,2025-02-07T11:43:53,11.82,GBP,Algeria,Algeria,API,Deposit,Exchange,False,False,ff50bde4-dev-1,False,
TX31081C76-94E,22498f66-6e51-484d-9b84-edc3d8e049de,2025-02-07T11:44:12,5.31,USD,Poland,Poland,Online,Transfer,Individual,False,False,22498f66-dev-1,False,
TXCF227974-5AA,c93c9cc6-668b-48da-8222-cd7f36e6ba85,2025-02-07T11:44:32,12.88,EUR,Chile,Chile,Online,Transfer,Business,False,False,c93c9cc6-dev-1,False,
TX806260DF-668,7acc9970-5bee-4570-b69f-75c5c82ba1be,2025-02-07T11:44:59,25.45,USD,Qatar,Qatar,API,Deposit,Individual,False,False,7acc9970-dev-4,False,
TX2F1DD777-5B9,2540fbfe-e12f-46cd-96ea-f269514e1353,2025-02-07T11:45:59,17.09,USD,Niue,Niue,Branch,Transfer,Individual,False,False,2540fbfe-dev-2,False,
TX0E4DE5FD-F7C,eafde7d9-5f73-4a3e-9d28-6aa428a39779,2025-02-07T11:47:12,2.31,USD,Kosovo,Kosovo,API,Transfer,Individual,False,False,eafde7d9-dev-1,False,
TX7392027A-7F4,60141de9-f54a-40a2-a874-66d7ad66a1bd,2025-02-07T11:47:13,14.16,USD,Monaco,Jordan,Mobile,Deposit,Individual,True,True,60141de9-dev-2,False,
TXE74DB119-FC3,3c8e9d78-2d14-49f4-ac78-644fd86065a2,2025-02-07T11:50:53,16.06,USD,Tanzania,Barbados,POS,Transfer,Business,True,False,3c8e9d78-dev-1,False,
TXC9F63AD3-1FF,9e21741f-b801-4026-82f7-38611adba8cf,2025-02-07T11:55:41,15.3,EUR,Jamaica,Nigeria,Mobile,Deposit,Business,True,False,9e21741f-dev-1,True,High-Risk Corridor
TXFC783DA2-2C7,ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,2025-02-07T11:56:28,11.32,GBP,Denmark,Denmark,Mobile,Transfer,Individual,False,False,ab0b4cc5-dev-1,False,
TX973F9A46-EAA,73d0b6c7-f62e-4f88-9c29-850b410bfc29,2025-02-07T12:06:21,30.17,EUR,Spain,Spain,Online,Transfer,Exchange,False,False,73d0b6c7-dev-1,False,
TX698B7860-4C1,5e1885c3-5037-4d6b-9a6b-6a7d1a38aad6,2025-02-07T12:08:45,9.07,EUR,San Marino,Turkey,Online,Transfer,Business,True,False,5e1885c3-dev-2,False,
TX4511294B-089,50c7c006-314d-4441-b8a6-171f1ee34dc4,2025-02-07T12:25:53,5.2,USD,New Caledonia,New Caledonia,Online,Transfer,Individual,False,False,50c7c006-dev-1,False,
TX9A89591D-56C,0b34fc84-1111-4e29-a8ad-153985f0786a,2025-02-07T12:25:55,13.85,USD,Azerbaijan,Azerbaijan,Mobile,Payment,Individual,False,False,0b34fc84-dev-1,False,
TX8594E2AD-84D,5cb5e69c-5dc7-43e6-a529-64ffc74cc890,2025-02-07T12:26:25,10.97,EUR,Laos,Algeria,Mobile,Payment,Individual,True,False,5cb5e69c-dev-1,True,High-Risk Corridor
TX901AE48B-F2B,ea4f4a80-dc41-4176-9b59-f28ea9de5b26,2025-02-07T12:26:47,30.89,GBP,Kuwait,Jamaica,Online,Transfer,Individual,True,False,ea4f4a80-dev-2,False,
TX81C0C9FE-096,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,2025-02-07T12:27:30,44.94,EUR,North Macedonia,North Macedonia,Mobile,Deposit,Individual,False,False,e0827f76-dev-1,False,
TXA994EE0A-CEF,498bcf67-3f8d-4f96-836a-e2bbd5098e07,2025-02-07T12:28:30,14.64,USD,Finland,Finland,Online,Transfer,Individual,False,False,498bcf67-dev-3,False,
TXB76E6D84-8FC,21f6c63d-ac20-4f11-abd3-3927586528e6,2025-02-07T12:31:10,13.48,EUR,Australia,Australia,Online,Transfer,Individual,False,False,21f6c63d-dev-2,False,
TX18FD74E6-0C5,49a214ae-f7e8-48e5-8d2b-91efb8976ec5,2025-02-07T12:33:56,26.31,USD,Andorra,Andorra,Online,Transfer,Business,False,False,49a214ae-dev-1,False,
TXF333ED90-3F7,11c58ef0-dd46-4c09-8752-87aa5408f9ac,2025-02-07T12:36:15,17.29,EUR,Malta,Malta,Mobile,Transfer,Individual,False,False,11c58ef0-dev-1,False,
TX7B413EEE-D5D,b09b2a5c-badc-432a-8159-0f538a0f4efb,2025-02-07T12:41:53,16.47,USD,Bulgaria,Bulgaria,Mobile,Deposit,Individual,False,False,b09b2a5c-dev-1,False,
TX0493828A-EF7,507b9072-65e5-4f34-9df0-6e8c878aaed9,2025-02-07T12:53:00,2.5,EUR,Palau,Palau,Mobile,Transfer,Individual,False,False,507b9072-dev-1,False,
TX0E5749B4-102,e9c349e0-3602-48ac-90f1-bc81448aaa9e,2025-02-07T12:53:26,106.32,USD,Romania,Romania,Online,Payment,Individual,False,False,e9c349e0-dev-1,False,
TX3746A976-61B,392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,2025-02-07T12:54:07,6.94,USD,Netherlands,Greece,API,Transfer,Exchange,True,False,392c04da-dev-3,False,
TX8FA97973-8CF,861b4f5b-45a0-4539-ade8-370ace9e9ebd,2025-02-07T12:54:42,18.08,USD,Namibia,Namibia,Online,Withdrawal,Business,False,False,861b4f5b-dev-1,False,
TX072B8466-777,7e0f60b2-2a06-4609-a599-bd3c0bb81d38,2025-02-07T12:55:07,26.87,USD,Kenya,Indonesia,Mobile,Deposit,Individual,True,False,7e0f60b2-dev-2,True,Layering
TX71C73A7C-8AC,af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,2025-02-07T13:02:31,3.73,GBP,Liechtenstein,Liechtenstein,Mobile,Transfer,Individual,False,False,af4afcdd-dev-3,False,
TXFF87D92E-859,f165d779-0154-4950-976d-e21f1b46ebdc,2025-02-07T13:02:45,3.81,EUR,Cayman Islands,Cayman Islands,Online,Payment,Exchange,False,False,f165d779-dev-1,False,
TX08587310-DF5,02bdeabe-7060-48eb-be8e-ed12a3ea21a2,2025-02-07T13:02:56,55.7,GBP,Papua New Guinea,Papua New Guinea,Online,Payment,Individual,False,False,02bdeabe-dev-4,False,
TX95E1F88D-A4B,5d340833-db59-4a19-9ea6-ed4a04cad30a,2025-02-07T13:03:46,15.12,EUR,New Zealand,New Zealand,Online,Transfer,Individual,False,False,5d340833-dev-1,False,
TXE3CB1DCA-24D,a8499b92-6b52-42e3-94fc-dd549e8fc965,2025-02-07T13:08:11,52.35,EUR,Serbia,Cambodia,Mobile,Deposit,Individual,True,False,a8499b92-dev-1,True,High-Risk Corridor
TXB7314DF0-88C,26d794d3-0db9-4301-afbb-411aa1235a8c,2025-02-07T13:15:47,9.89,USD,Brunei,Brunei,Online,Transfer,Individual,False,False,26d794d3-dev-1,False,
TXA538DF6E-A50,82ac7e1d-ac56-4da6-9339-1df45ae86d18,2025-02-07T13:17:15,7.52,USD,Seychelles,Seychelles,Branch,Transfer,Individual,False,False,82ac7e1d-dev-2,False,
